accuracy,f1_macro,f1_illicit,precision_illicit,recall_illicit,bal_acc,mcc,roc_auc_macro,pr_auc_illicit,specificity,fpr,fnr,val_acc,seed
0.9517907234653271,0.713486353491077,0.9747859019413831,0.9599489281634299,0.9900887163848073,0.664300739990406,0.45885969496931867,,,0.33851276359600446,0.6614872364039955,0.009911283615192681,0.952312610085459,42
0.952312610085459,0.7181818815140502,0.9750520460052557,0.9604652726416997,0.9900887163848073,0.668740251644124,0.46723185027663444,,,0.34739178690344064,0.6526082130965594,0.009911283615192681,0.9501598277774154,123
0.9530302041881401,0.7214436367615816,0.9754316522213881,0.9606801989514719,0.9906431937898531,0.6706823072167911,0.4751419926554393,,,0.3507214206437292,0.6492785793562708,0.009356806210146937,0.9517254876378107,777
0.9501598277774154,0.7044207478970117,0.973930253190473,0.9592015055787069,0.9891183809259773,0.6577112437371284,0.43903340560218906,,,0.3263041065482797,0.6736958934517203,0.010881619074022733,0.9517907234653271,2023
0.9517254876378107,0.7120804255726989,0.9747560892406358,0.9597608491199785,0.9902273357360688,0.6627052327958923,0.4568841669844114,,,0.33518312985571586,0.6648168701442841,0.009772664263931245,0.9530302041881401,31415
