accuracy,f1_macro,f1_illicit,precision_illicit,recall_illicit,bal_acc,mcc,roc_auc_macro,pr_auc_illicit,specificity,fpr,fnr,val_acc,seed
0.9753042233357194,0.9248958380000896,0.9864253393665159,0.9786087906940433,0.9943677613834682,0.8967439979937868,0.8532228445639882,,,0.7991202346041055,0.20087976539589442,0.00563223861653181,0.9749463135289907,42
0.9749463135289907,0.9242125984251969,0.9862204724409449,0.9789745193059246,0.9935744883388863,0.898180206046276,0.8513314258900796,,,0.8027859237536656,0.1972140762463343,0.006425511661113755,0.9765926986399427,123
0.9736578382247674,0.9199745161759519,0.9855186526050684,0.977822895517726,0.9933365064255116,0.8925626813652485,0.8432407866075222,,,0.7917888563049853,0.20821114369501467,0.006663493574488339,0.9757337151037938,777
0.9765926986399427,0.92886505822117,0.9871325699445166,0.979386273131881,0.9950023798191338,0.9007269963611797,0.86111443861231,,,0.8064516129032258,0.1935483870967742,0.004997620180866254,0.9753042233357194,2023
0.9757337151037938,0.9275428806328156,0.9866340732563182,0.9807948577251705,0.9925432333809298,0.906462232526242,0.8569221174219598,,,0.8203812316715543,0.17961876832844575,0.007456766619070284,0.9736578382247674,31415
