accuracy,f1_macro,f1_illicit,precision_illicit,recall_illicit,bal_acc,mcc,roc_auc_macro,pr_auc_illicit,specificity,fpr,fnr,val_acc,seed
0.9512526843235505,0.8412480370577269,0.9733973983358725,0.958900946663588,0.9883388862446454,0.7984216425358124,0.6946309783436677,,,0.6085043988269795,0.3914956011730205,0.011661113755354594,0.9566929133858267,42
0.9566929133858267,0.8622701312959511,0.9763088851470415,0.9640399041064109,0.9888941773758527,0.8239925432333809,0.7330557717154009,,,0.6590909090909091,0.3409090909090909,0.011105822624147232,0.9468146027201145,123
0.9575518969219756,0.8642852510165283,0.9767915150091973,0.9640015449980688,0.9899254323338093,0.8241416017974031,0.7379851893891564,,,0.658357771260997,0.3416422287390029,0.010074567666190703,0.9521832498210451,777
0.9468146027201145,0.8152431474340891,0.9711557125664816,0.9509617577738919,0.992225924163097,0.7596760119349208,0.656952888668573,,,0.5271260997067448,0.47287390029325516,0.007774075836903062,0.9512526843235505,2023
0.9521832498210451,0.8389461496574295,0.9739915900950008,0.9564153540296682,0.992225924163097,0.7871686805566218,0.6972841787642798,,,0.5821114369501467,0.4178885630498534,0.007774075836903062,0.9575518969219756,31415
