accuracy,f1_macro,f1_illicit,precision_illicit,recall_illicit,bal_acc,mcc,roc_auc_macro,pr_auc_illicit,specificity,fpr,fnr,val_acc,seed
0.9670559071041817,0.828107168964779,0.982652605544296,0.9741197303003474,0.9913362905461602,0.7847913417214708,0.6668045908959517,,,0.5782463928967814,0.42175360710321863,0.008663709453839756,0.9665340204840498,42
0.9665340204840498,0.8258105107952589,0.9823753736214657,0.9739764289120513,0.9909204324923759,0.7834735347811491,0.6617638869121787,,,0.5760266370699223,0.4239733629300777,0.009079567507624065,0.9674473220692804,123
0.9656207188988193,0.82257223145473,0.981885676966968,0.9739515854074327,0.9899500970335459,0.7829883670517341,0.6539416033168012,,,0.5760266370699223,0.4239733629300777,0.010049902966454118,0.9684258594820275,777
0.9674473220692804,0.828892171482942,0.9828657761906398,0.9739367131677441,0.9919600776268367,0.7834384183916647,0.6696143463676657,,,0.5749167591564928,0.42508324084350724,0.008039922373163293,0.9670559071041817,2023
0.9684258594820275,0.8337278259274685,0.9833825448053286,0.97435025173493,0.9925838647075131,0.7870799456722916,0.6797582891719753,,,0.58157602663707,0.4184239733629301,0.0074161352924868315,0.9656207188988193,31415
