accuracy,f1_macro,f1_illicit,precision_illicit,recall_illicit,bal_acc,mcc,roc_auc_macro,pr_auc_illicit,specificity,fpr,fnr,val_acc,seed
0.9193685171896405,0.6976283093780618,0.9565645206634804,0.9702024522383804,0.9433046853340726,0.739687858760266,0.40458051861477795,,,0.5360710321864595,0.46392896781354054,0.056695314665927365,0.9504860069149977,42
0.9504860069149977,0.7600690053319208,0.9738140417457305,0.9694992100020609,0.9781674521763238,0.7426908293068079,0.5220405427510333,,,0.5072142064372919,0.49278579356270813,0.021832547823676184,0.9233479026681454,123
0.9528997325331072,0.7679713560548084,0.9751154615013442,0.9698340874811463,0.9804546714721375,0.7460541947815738,0.5389689173025691,,,0.51165371809101,0.48834628190899,0.01954532852786249,0.9516602518102942,777
0.9233479026681454,0.6820491297937251,0.9590349684482098,0.9648544370396352,0.953285278624896,0.6986182219983526,0.3660402103927211,,,0.4439511653718091,0.5560488346281909,0.04671472137510396,0.9193685171896405,2023
0.9516602518102942,0.7709126463953164,0.9743997236137503,0.9714128263415306,0.9774050457443859,0.758402855835567,0.5427206096069975,,,0.5394006659267481,0.46059933407325193,0.022594954255614082,0.9528997325331072,31415
